Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
5356,5186460319,creepers1 (5/12),0,163.5,F Isabelle Harrison F Azura Stevens F Olivia Nelson-Ododa G Natasha Cloud G Kaitlyn Chen UTIL Dearica Hamby,,,
5356,5186498298,Bsaun32 (99/150),0,163.5,F Jessica Shepard F Isabelle Harrison F Alanna Smith G Marina Mabrey G Tiffany Hayes UTIL Kamilla Cardoso,,,
5356,5186500834,Skipper55 (43/150),0,163.5,F Jessica Shepard F Janelle Salaun F Cecilia Zandalasini G Marina Mabrey G Charlisse Leger-Walker UTIL Sydney Taylor,,,
5356,5186502143,andrew434 (2/2),0,163.5,F Kamilla Cardoso F Awak Kuier F Diamond Miller G Paige Bueckers G Leila Lacan UTIL Rae Burrell,,,
5356,5186516818,Mav910 (7/34),0,163.5,F Kamilla Cardoso F Olivia Nelson-Ododa F Awak Kuier G Marina Mabrey G Ariel Atkins UTIL Sydney Taylor,,,
5356,5186525329,wrh1300 (2/2),0,163.5,F Dearica Hamby F Isabelle Harrison F Olivia Nelson-Ododa G Natasha Cloud G Kaitlyn Chen UTIL Azura Stevens,,,
5356,5186528343,tossinramen (1/2),0,163.5,F Kamilla Cardoso F Azura Stevens F Maddy Siegrist G Paige Bueckers G Marina Mabrey UTIL Courtney Vandersloot,,,
5356,5186529577,bnasty32 (2/2),0,163.5,F Jessica Shepard F Olivia Nelson-Ododa F Awak Kuier G Julie Allemand G Natasha Cloud UTIL Rae Burrell,,,
5356,5186548951,khp5050 (46/60),0,163.5,F Nneka Ogwumike F Kamilla Cardoso F Azura Stevens G Leila Lacan G Tiffany Hayes UTIL Courtney Vandersloot,,,
5356,5186548964,khp5050 (59/60),0,163.5,F Dearica Hamby F Olivia Nelson-Ododa F Diamond Miller G Marina Mabrey G Courtney Vandersloot UTIL Azura Stevens,,,
5356,5186559471,passrush72 (26/28),0,163.5,F Nneka Ogwumike F Azura Stevens F Awak Kuier G Azzi Fudd G Gabriela Jaquez UTIL Isabelle Harrison,,,
5356,5186585026,aarontdyson (19/150),0,163.5,F Jessica Shepard F Isabelle Harrison F Alanna Smith G Marina Mabrey G Tiffany Hayes UTIL Kamilla Cardoso,,,
5356,5186585102,aarontdyson (95/150),0,163.5,F Kamilla Cardoso F Azura Stevens F Maddy Siegrist G Paige Bueckers G Marina Mabrey UTIL Courtney Vandersloot,,,
5356,5186611241,BoogerEatery,0,163.5,F Jessica Shepard F Olivia Nelson-Ododa F Awak Kuier G Julie Allemand G Natasha Cloud UTIL Rae Burrell,,,
5356,5186634673,craigdes,0,163.5,F Jessica Shepard F Awak Kuier F Kiah Stokes G Natasha Cloud G Rae Burrell UTIL Marina Mabrey,,,
5356,5186686505,vijes10 (3/4),0,163.5,F Jessica Shepard F Olivia Nelson-Ododa F Awak Kuier G Natasha Cloud G Rae Burrell UTIL Julie Allemand,,,
5399,5186258258,kushman999 (6/15),0,163.25,F Dearica Hamby F Azura Stevens F Janelle Salaun G Azzi Fudd G Kaitlyn Chen UTIL Kamilla Cardoso,,,
5399,5186278216,Maine7 (13/36),0,163.25,F Nneka Ogwumike F Kamilla Cardoso F Alanna Smith G Azzi Fudd G Rae Burrell UTIL Olivia Nelson-Ododa,,,
5399,5186283340,Hey...HereWeGo1 (6/150),0,163.25,F Jessica Shepard F Olivia Nelson-Ododa F Alanna Smith G Paige Bueckers G Charlisse Leger-Walker UTIL Courtney Vandersloot,,,
5399,5186316439,ivymoose (15/64),0,163.25,F Azura Stevens F Janelle Salaun F Kayla Thornton G Marina Mabrey G Arike Ogunbowale UTIL Azzi Fudd,,,
5399,5186335974,GenoMike21 (2/2),0,163.25,F Kamilla Cardoso F Isabelle Harrison F Kayla Thornton G Veronica Burton G Sydney Taylor UTIL Laura Juskaite,,,
5399,5186338636,milligolf (150/150),0,163.25,F Dearica Hamby F Isabelle Harrison F Awak Kuier G Veronica Burton G Sydney Taylor UTIL Rae Burrell,,,
5399,5186342255,slimdaddee420,0,163.25,F Jessica Shepard F Kamilla Cardoso F Kiah Stokes G Azzi Fudd G Courtney Vandersloot UTIL Arike Ogunbowale,,,
5399,5186343355,saltydog28 (1/2),0,163.25,F Dearica Hamby F Kamilla Cardoso F Awak Kuier G Rae Burrell G Kaila Charles UTIL Marina Mabrey,,,
5399,5186344228,CarolinaCam88 (4/5),0,163.25,F Dearica Hamby F Kamilla Cardoso F Azura Stevens G Marina Mabrey G Tiffany Hayes UTIL Courtney Vandersloot,,,
5399,5186410441,backyardbomber (3/8),0,163.25,F Nneka Ogwumike F Diamond Miller F Elizabeth Williams G Leila Lacan G Julie Allemand UTIL Marina Mabrey,,,
5399,5186418083,cptnspaulding (92/150),0,163.25,F Dearica Hamby F Kamilla Cardoso F Azura Stevens G Marina Mabrey G Tiffany Hayes UTIL Courtney Vandersloot,,,
5399,5186430164,Moessy95 (4/8),0,163.25,F Azura Stevens F Olivia Nelson-Ododa F Cecilia Zandalasini G Paige Bueckers G Marina Mabrey UTIL Aicha Coulibaly,,,
5399,5186500810,Skipper55 (19/150),0,163.25,F Isabelle Harrison F Azura Stevens F Maria Conde G Marina Mabrey G Veronica Burton UTIL Aziaha James,,,
5399,5186500884,Skipper55 (93/150),0,163.25,F Jessica Shepard F Kamilla Cardoso F Alissa Pili G Veronica Burton G Azzi Fudd UTIL Rae Burrell,,,
5399,5186539295,aquafinatim (142/150),0,163.25,F Nneka Ogwumike F Isabelle Harrison F Diamond Miller G Marina Mabrey G Kennedy Burke UTIL Sydney Taylor,,,
5399,5186564833,Tglizzy601 (19/39),0,163.25,F Isabelle Harrison F Azura Stevens F Awak Kuier G Veronica Burton G Natasha Cloud UTIL Arike Ogunbowale,,,
5399,5186572076,Tglizzy601 (20/39),0,163.25,F Isabelle Harrison F Azura Stevens F Awak Kuier G Natasha Cloud G Arike Ogunbowale UTIL Veronica Burton,,,
5399,5186612146,adunnaway (10/12),0,163.25,F Jessica Shepard F Kamilla Cardoso F Cecilia Zandalasini G Sydney Taylor G Gabriela Jaquez UTIL Marina Mabrey,,,
5399,5186619160,sirjerkins (92/150),0,163.25,F Isabelle Harrison F Olivia Nelson-Ododa F Aaliyah Edwards G Marina Mabrey G Tiffany Hayes UTIL Kamilla Cardoso,,,
5399,5186619173,sirjerkins (105/150),0,163.25,F Nneka Ogwumike F Isabelle Harrison F Alissa Pili G Marina Mabrey G Arike Ogunbowale UTIL Tima Pouye,,,
5399,5186635879,mrmvp479 (4/23),0,163.25,F Olivia Nelson-Ododa F Janelle Salaun F Kiah Stokes G Marina Mabrey G Courtney Vandersloot UTIL Kamilla Cardoso,,,
5399,5186642456,donjuan32 (25/26),0,163.25,F Jessica Shepard F Isabelle Harrison F Olivia Nelson-Ododa G Julie Allemand G Charlisse Leger-Walker UTIL Tiffany Hayes,,,
5399,5186642457,donjuan32 (26/26),0,163.25,F Jessica Shepard F Isabelle Harrison F Olivia Nelson-Ododa G Julie Allemand G Charlisse Leger-Walker UTIL Tiffany Hayes,,,
5399,5186646886,mrmvp479 (14/23),0,163.25,F Jessica Shepard F Nneka Ogwumike F Kamilla Cardoso G Kennedy Burke G Courtney Vandersloot UTIL Kaitlyn Chen,,,
5399,5186654915,Lynette55 (1/4),0,163.25,F Jessica Shepard F Olivia Nelson-Ododa F Awak Kuier G Veronica Burton G Erica Wheeler UTIL Kennedy Burke,,,
5399,5186662987,ledkdogg (36/145),0,163.25,F Jessica Shepard F Kamilla Cardoso F Elizabeth Williams G Paige Bueckers G Julie Allemand UTIL Alanna Smith,,,
5399,5186663003,ledkdogg (52/145),0,163.25,F Jessica Shepard F Nneka Ogwumike F Kamilla Cardoso G Kennedy Burke G Courtney Vandersloot UTIL Kaitlyn Chen,,,
5399,5186663075,ledkdogg (124/145),0,163.25,F Jessica Shepard F Dearica Hamby F Awak Kuier G Paige Bueckers G Kia Nurse UTIL Elizabeth Williams,,,
5399,5186673731,NATURALSHOOTER (19/32),0,163.25,F Dearica Hamby F Kamilla Cardoso F Azura Stevens G Marina Mabrey G Tiffany Hayes UTIL Courtney Vandersloot,,,
5428,5186126724,Nathan1720,0,163,F Jessica Shepard F Janelle Salaun F Kayla Thornton G Azzi Fudd G Julie Allemand UTIL Rae Burrell,,,
5428,5186150515,niquisition (83/83),0,163,F Kamilla Cardoso F Olivia Nelson-Ododa F Cecilia Zandalasini G Paige Bueckers G Azzi Fudd UTIL Kaila Charles,,,
5428,5186173019,Mack157 (4/6),0,163,F Jessica Shepard F Awak Kuier F Elizabeth Williams G Paige Bueckers G Azzi Fudd UTIL Sydney Taylor,,,
5428,5186251371,Feazy1980 (2/3),0,163,F Nneka Ogwumike F Isabelle Harrison F Azura Stevens G Leila Lacan G Natasha Cloud UTIL Rachel Banham,,,
5428,5186283425,Hey...HereWeGo1 (91/150),0,163,F Nneka Ogwumike F Isabelle Harrison F Alanna Smith G Azzi Fudd G Natasha Cloud UTIL Olivia Nelson-Ododa,,,
5428,5186283445,Hey...HereWeGo1 (111/150),0,163,F Jessica Shepard F Isabelle Harrison F Awak Kuier G Paige Bueckers G Courtney Vandersloot UTIL Kia Nurse,,,
5428,5186289351,Rafo478 (1/4),0,163,F Jessica Shepard F Dearica Hamby F Isabelle Harrison G Leila Lacan G Kaila Charles UTIL Aziaha James,,,
5428,5186306669,floydian80 (18/30),0,163,F Dearica Hamby F Kamilla Cardoso F Aaliyah Edwards G Julie Allemand G Kaila Charles UTIL Marina Mabrey,,,
5428,5186316431,ivymoose (7/64),0,163,F Jessica Shepard F Kamilla Cardoso F Azura Stevens G Natasha Cloud G Tiffany Hayes UTIL Sydney Taylor,,,
5428,5186316475,ivymoose (51/64),0,163,F Kamilla Cardoso F Olivia Nelson-Ododa F Cecilia Zandalasini G Paige Bueckers G Kaila Charles UTIL Azzi Fudd,,,
5428,5186333610,12sonicblue (2/2),0,163,F Jessica Shepard F Dearica Hamby F Janelle Salaun G Azzi Fudd G Kennedy Burke UTIL Courtney Vandersloot,,,
5428,5186338534,milligolf (48/150),0,163,F Dearica Hamby F Azura Stevens F Cecilia Zandalasini G Azzi Fudd G Arike Ogunbowale UTIL Veronica Burton,,,
5428,5186405500,keshajay (2/2),0,163,F Dearica Hamby F Kamilla Cardoso F Alanna Smith G Paige Bueckers G Azzi Fudd UTIL Kaila Charles,,,
5428,5186408692,Trent5 (4/9),0,163,F Jessica Shepard F Nneka Ogwumike F Isabelle Harrison G Kennedy Burke G Kaitlyn Chen UTIL Kiah Stokes,,,
5428,5186457489,creepers1 (1/12),0,163,F Jessica Shepard F Awak Kuier F Alanna Smith G Paige Bueckers G Marina Mabrey UTIL Kaitlyn Chen,,,
5428,5186464048,jamesdon14 (19/25),0,163,F Dearica Hamby F Isabelle Harrison F Kayla Thornton G Marina Mabrey G Kaila Charles UTIL Rae Burrell,,,
5428,5186498218,Bsaun32 (19/150),0,163,F Isabelle Harrison F Azura Stevens F Olivia Nelson-Ododa G Julie Allemand G Tiffany Hayes UTIL Marina Mabrey,,,
5428,5186500868,Skipper55 (77/150),0,163,F Dearica Hamby F Isabelle Harrison F Kayla Thornton G Marina Mabrey G Kaila Charles UTIL Rae Burrell,,,
5428,5186516820,Mav910 (9/34),0,163,F Nneka Ogwumike F Olivia Nelson-Ododa F Alanna Smith G Marina Mabrey G Charlisse Leger-Walker UTIL Natasha Cloud,,,
5428,5186585073,aarontdyson (66/150),0,163,F Jessica Shepard F Kamilla Cardoso F Azura Stevens G Natasha Cloud G Tiffany Hayes UTIL Sydney Taylor,,,
5428,5186599655,Cattyfrac_83 (5/9),0,163,F Jessica Shepard F Isabelle Harrison F Diamond Miller G Marina Mabrey G Natasha Cloud UTIL Kia Nurse,,,
5428,5186616179,datyoungreezy (57/150),0,163,F Nneka Ogwumike F Dearica Hamby F Maddy Siegrist G Leila Lacan G Azzi Fudd UTIL Natasha Cloud,,,
5428,5186619309,justspunk (9/10),0,163,F Jessica Shepard F Isabelle Harrison F Awak Kuier G Paige Bueckers G Kia Nurse UTIL Courtney Vandersloot,,,
5428,5186662976,ledkdogg (25/145),0,163,F Kamilla Cardoso F Diamond Miller F Jihyun Park G Paige Bueckers G Marina Mabrey UTIL Julie Allemand,,,
5428,5186663078,ledkdogg (127/145),0,163,F Jessica Shepard F Dearica Hamby F Awak Kuier G Paige Bueckers G Kaitlyn Chen UTIL Alanna Smith,,,
5428,5186663083,ledkdogg (132/145),0,163,F Jessica Shepard F Isabelle Harrison F Awak Kuier G Paige Bueckers G Courtney Vandersloot UTIL Kia Nurse,,,
5454,5185975060,GrandSlamHomer (1/3),0,162.75,F Olivia Nelson-Ododa F Diamond Miller F Alanna Smith G Paige Bueckers G Leila Lacan UTIL Marina Mabrey,,,
5454,5186144455,niquisition (3/83),0,162.75,F Dearica Hamby F Isabelle Harrison F Azura Stevens G Charlisse Leger-Walker G Tiffany Hayes UTIL Veronica Burton,,,
5454,5186197789,J-Poet21 (3/24),0,162.75,F Olivia Nelson-Ododa F Awak Kuier F Kiah Stokes G Paige Bueckers G Marina Mabrey UTIL Courtney Vandersloot,,,
5454,5186208419,J-Poet21 (17/24),0,162.75,F Olivia Nelson-Ododa F Awak Kuier F Kiah Stokes G Paige Bueckers G Marina Mabrey UTIL Courtney Vandersloot,,,
5454,5186267414,krysti.love75 (26/32),0,162.75,F Jessica Shepard F Azura Stevens F Olivia Nelson-Ododa G Kaila Charles G Kaitlyn Chen UTIL Kamilla Cardoso,,,
5454,5186316471,ivymoose (47/64),0,162.75,F Dearica Hamby F Isabelle Harrison F Cecilia Zandalasini G Marina Mabrey G Tiffany Hayes UTIL Kamilla Cardoso,,,
5454,5186316472,ivymoose (48/64),0,162.75,F Isabelle Harrison F Azura Stevens F Maria Conde G Leila Lacan G Natasha Cloud UTIL Rae Burrell,,,
5454,5186428093,Wanna_Square_Up1567 (28/150),0,162.75,F Dearica Hamby F Isabelle Harrison F Aaliyah Edwards G Veronica Burton G Courtney Vandersloot UTIL Azura Stevens,,,
5454,5186456812,llllllllllllllllIll (53/150),0,162.75,F Jessica Shepard F Dearica Hamby F Azura Stevens G Courtney Vandersloot G Kaila Charles UTIL Sydney Taylor,,,
5454,5186457479,Alexra1,0,162.75,F Janelle Salaun F Kayla Thornton F Awak Kuier G Marina Mabrey G Veronica Burton UTIL Arike Ogunbowale,,,
5454,5186460320,creepers1 (6/12),0,162.75,F Olivia Nelson-Ododa F Diamond Miller F Alanna Smith G Paige Bueckers G Marina Mabrey UTIL Leila Lacan,,,
5454,5186535461,live_well_prosper (3/5),0,162.75,F Isabelle Harrison F Awak Kuier F Diamond Miller G Paige Bueckers G Sydney Taylor UTIL Kamilla Cardoso,,,
5454,5186537295,sixers1212 (48/70),0,162.75,F Nneka Ogwumike F Azura Stevens F Diamond Miller G Leila Lacan G Sydney Taylor UTIL Natasha Cloud,,,
5454,5186537978,passrush72 (23/28),0,162.75,F Nneka Ogwumike F Isabelle Harrison F Azura Stevens G Azzi Fudd G Natasha Cloud UTIL Tima Pouye,,,
5454,5186604711,xstevex.2 (2/2),0,162.75,F Olivia Nelson-Ododa F Maria Conde F Kayla Thornton G Marina Mabrey G Julie Allemand UTIL Erica Wheeler,,,
5454,5186616238,datyoungreezy (116/150),0,162.75,F Dearica Hamby F Kamilla Cardoso F Teonni Key G Leila Lacan G Courtney Vandersloot UTIL Nneka Ogwumike,,,
5454,5186663009,ledkdogg (58/145),0,162.75,F Jessica Shepard F Nneka Ogwumike F Kamilla Cardoso G Kennedy Burke G Kaila Charles UTIL Elizabeth Williams,,,
5454,5186663635,MEGABOTT,0,162.75,F Jessica Shepard F Olivia Nelson-Ododa F Kiah Stokes G Azzi Fudd G Julie Allemand UTIL Rae Burrell,,,
5454,5186691539,Rowdog31 (74/101),0,162.75,F Jessica Shepard F Kamilla Cardoso F Aaliyah Edwards G Azzi Fudd G Sydney Taylor UTIL Rae Burrell,,,
5473,5186237846,jbeef86 (1/5),0,162.5,F Jessica Shepard F Isabelle Harrison F Awak Kuier G Natasha Cloud G Sydney Taylor UTIL Rae Burrell,,,
5473,5186253371,luckywinner2020 (2/2),0,162.5,F Nneka Ogwumike F Dearica Hamby F Kayla Thornton G Charlisse Leger-Walker G Sydney Taylor UTIL Rae Burrell,,,
5473,5186281357,autotech07 (1/2),0,162.5,F Jessica Shepard F Nneka Ogwumike F Diamond Miller G Marina Mabrey G Kennedy Burke UTIL Kia Nurse,,,
5473,5186283415,Hey...HereWeGo1 (81/150),0,162.5,F Nneka Ogwumike F Isabelle Harrison F Alanna Smith G Natasha Cloud G Charlisse Leger-Walker UTIL Veronica Burton,,,
5473,5186306670,floydian80 (19/30),0,162.5,F Dearica Hamby F Isabelle Harrison F Olivia Nelson-Ododa G Kennedy Burke G Tima Pouye UTIL Nneka Ogwumike,,,
5473,5186310856,naugyhound (2/6),0,162.5,F Olivia Nelson-Ododa F Janelle Salaun F Alanna Smith G Marina Mabrey G Veronica Burton UTIL Leila Lacan,,,
5473,5186316764,dirtchief (1/2),0,162.5,F Nneka Ogwumike F Kamilla Cardoso F Awak Kuier G Sydney Taylor G Rae Burrell UTIL Julie Allemand,,,
5473,5186328639,cazz1970,0,162.5,F Isabelle Harrison F Azura Stevens F Olivia Nelson-Ododa G Natasha Cloud G Rae Burrell UTIL Julie Allemand,,,
5473,5186338576,milligolf (90/150),0,162.5,F Jessica Shepard F Kamilla Cardoso F Aaliyah Edwards G Natasha Cloud G Kaila Charles UTIL Azura Stevens,,,
5473,5186353376,dbaggot3 (29/52),0,162.5,F Jessica Shepard F Dearica Hamby F Alanna Smith G Leila Lacan G Natasha Cloud UTIL Rae Burrell,,,
5473,5186370121,BlackStar357 (5/10),0,162.5,F Isabelle Harrison F Azura Stevens F Olivia Nelson-Ododa G Julie Allemand G Rae Burrell UTIL Natasha Cloud,,,
5473,5186385774,liljake34 (2/2),0,162.5,F Isabelle Harrison F Azura Stevens F Olivia Nelson-Ododa G Julie Allemand G Rae Burrell UTIL Natasha Cloud,,,
5473,5186405385,Dmatrix74 (5/10),0,162.5,F Jessica Shepard F Nneka Ogwumike F Awak Kuier G Azzi Fudd G Julie Allemand UTIL Aicha Coulibaly,,,
5473,5186408784,ruff_endz14 (65/150),0,162.5,F Isabelle Harrison F Azura Stevens F Olivia Nelson-Ododa G Julie Allemand G Rae Burrell UTIL Natasha Cloud,,,
5473,5186446924,ZENJARIN (1/3),0,162.5,F Jessica Shepard F Kamilla Cardoso F Nell Angloma G Leila Lacan G Azzi Fudd UTIL Julie Allemand,,,
5473,5186457288,marco440 (2/2),0,162.5,F Jessica Shepard F Awak Kuier F Kiah Stokes G Marina Mabrey G Veronica Burton UTIL Jacy Sheldon,,,
5473,5186492443,YG_Jones (3/3),0,162.5,F Jessica Shepard F Isabelle Harrison F Olivia Nelson-Ododa G Julie Allemand G Sydney Taylor UTIL Kaitlyn Chen,,,
5473,5186500801,Skipper55 (10/150),0,162.5,F Kamilla Cardoso F Isabelle Harrison F Olivia Nelson-Ododa G Charlisse Leger-Walker G Tiffany Hayes UTIL Dearica Hamby,,,
5473,5186619185,sirjerkins (117/150),0,162.5,F Nneka Ogwumike F Kamilla Cardoso F Azura Stevens G Charlisse Leger-Walker G Arike Ogunbowale UTIL Aziaha James,,,
5473,5186663000,ledkdogg (49/145),0,162.5,F Jessica Shepard F Nneka Ogwumike F Kamilla Cardoso G Rae Burrell G Kennedy Burke UTIL Alanna Smith,,,
5473,5186663026,ledkdogg (75/145),0,162.5,F Nneka Ogwumike F Kamilla Cardoso F Awak Kuier G Paige Bueckers G Kennedy Burke UTIL Elizabeth Williams,,,
5473,5186682419,twright7 (2/2),0,162.5,F Kamilla Cardoso F Isabelle Harrison F Diamond Miller G Leila Lacan G Erica Wheeler UTIL Azura Stevens,,,
5473,5186687069,chadshady,0,162.5,F Dearica Hamby F Kamilla Cardoso F Alanna Smith G Julie Allemand G Arike Ogunbowale UTIL Marina Mabrey,,,
5496,5186272247,ecglover8 (15/33),0,162.25,F Jessica Shepard F Azura Stevens F Olivia Nelson-Ododa G Veronica Burton G Charlisse Leger-Walker UTIL Kiana Williams,,,
5496,5186275860,smithcj16 (17/80),0,162.25,F Nneka Ogwumike F Azura Stevens F Awak Kuier G Azzi Fudd G Charlisse Leger-Walker UTIL Ariel Atkins,,,
5496,5186285302,Vada72 (1/6),0,162.25,F Dearica Hamby F Janelle Salaun F Awak Kuier G Azzi Fudd G Natasha Cloud UTIL Olivia Nelson-Ododa,,,
5496,5186285686,jmoney8932 (3/8),0,162.25,F Jessica Shepard F Azura Stevens F Teonni Key G Marina Mabrey G Azzi Fudd UTIL Rae Burrell,,,
5496,5186318694,504ant (24/40),0,162.25,F Jessica Shepard F Isabelle Harrison F Cecilia Zandalasini G Marina Mabrey G Kaila Charles UTIL Sydney Taylor,,,
5496,5186338543,milligolf (57/150),0,162.25,F Jessica Shepard F Isabelle Harrison F Cecilia Zandalasini G Marina Mabrey G Kaila Charles UTIL Sydney Taylor,,,
5496,5186409391,Brown76fly (1/2),0,162.25,F Dearica Hamby F Kamilla Cardoso F Awak Kuier G Julie Allemand G Natasha Cloud UTIL Erica Wheeler,,,
5496,5186414449,Renegade1962 (5/6),0,162.25,F Azura Stevens F Olivia Nelson-Ododa F Janelle Salaun G Veronica Burton G Natasha Cloud UTIL Awak Kuier,,,
5496,5186456866,llllllllllllllllIll (107/150),0,162.25,F Isabelle Harrison F Azura Stevens F Janelle Salaun G Julie Allemand G Kaila Charles UTIL Kamilla Cardoso,,,
5496,5186456898,llllllllllllllllIll (139/150),0,162.25,F Jessica Shepard F Azura Stevens F Kiah Stokes G Marina Mabrey G Kaitlyn Chen UTIL Natasha Cloud,,,
5496,5186476785,jwclark311 (2/150),0,162.25,F Jessica Shepard F Azura Stevens F Cecilia Zandalasini G Veronica Burton G Sydney Taylor UTIL Rae Burrell,,,
5496,5186476872,jwclark311 (89/150),0,162.25,F Jessica Shepard F Dearica Hamby F Cecilia Zandalasini G Azzi Fudd G Sydney Taylor UTIL Rae Burrell,,,
5496,5186488950,T56King (3/4),0,162.25,F Nneka Ogwumike F Kamilla Cardoso F Azura Stevens G Rae Burrell G Courtney Vandersloot UTIL Awak Kuier,,,
5496,5186500914,Skipper55 (123/150),0,162.25,F Jessica Shepard F Isabelle Harrison F Cecilia Zandalasini G Sydney Taylor G Kaila Charles UTIL Dearica Hamby,,,
5496,5186528062,lovesosa555 (36/40),0,162.25,F Nneka Ogwumike F Kayla Thornton F Elizabeth Williams G Paige Bueckers G Kennedy Burke UTIL Isabelle Harrison,,,
5496,5186541520,bomclean12 (35/150),0,162.25,F Janelle Salaun F Maria Conde F Kayla Thornton G Marina Mabrey G Veronica Burton UTIL Courtney Vandersloot,,,
5496,5186543944,eburtceo (6/20),0,162.25,F Olivia Nelson-Ododa F Janelle Salaun F Awak Kuier G Marina Mabrey G Natasha Cloud UTIL Azzi Fudd,,,
5496,5186543977,zackjohnson85 (2/2),0,162.25,F Kamilla Cardoso F Olivia Nelson-Ododa F Awak Kuier G Paige Bueckers G Kaila Charles UTIL Sydney Taylor,,,
5496,5186567631,willygcle (1/2),0,162.25,F Kamilla Cardoso F Kiah Stokes F Elizabeth Williams G Paige Bueckers G Azzi Fudd UTIL Isabelle Harrison,,,
5496,5186598053,Zane201 (3/3),0,162.25,F Olivia Nelson-Ododa F Janelle Salaun F Awak Kuier G Marina Mabrey G Azzi Fudd UTIL Natasha Cloud,,,
5496,5186663090,ledkdogg (139/145),0,162.25,F Jessica Shepard F Isabelle Harrison F Awak Kuier G Paige Bueckers G Kaila Charles UTIL Alanna Smith,,,
5496,5186680909,Mav910 (22/34),0,162.25,F Kamilla Cardoso F Azura Stevens F Olivia Nelson-Ododa G Leila Lacan G Ariel Atkins UTIL Kaila Charles,,,
5518,5186258934,mikey11722,0,162,F Nneka Ogwumike F Kamilla Cardoso F Alanna Smith G Marina Mabrey G Leila Lacan UTIL Jacy Sheldon,,,
5518,5186275862,smithcj16 (19/80),0,162,F Nneka Ogwumike F Azura Stevens F Awak Kuier G Julie Allemand G Charlisse Leger-Walker UTIL Ariel Atkins,,,
5518,5186283347,Hey...HereWeGo1 (13/150),0,162,F Jessica Shepard F Awak Kuier F Alanna Smith G Leila Lacan G Rae Burrell UTIL Nneka Ogwumike,,,
5518,5186283387,Hey...HereWeGo1 (53/150),0,162,F Dearica Hamby F Olivia Nelson-Ododa F Janelle Salaun G Julie Allemand G Natasha Cloud UTIL Awak Kuier,,,
5518,5186291747,tebow45 (3/7),0,162,F Kamilla Cardoso F Janelle Salaun F Kayla Thornton G Azzi Fudd G Kaitlyn Chen UTIL Nneka Ogwumike,,,
5518,5186300473,Nchiulli (2/2),0,162,F Kamilla Cardoso F Awak Kuier F Raegan Beers G Paige Bueckers G Veronica Burton UTIL Azura Stevens,,,
5518,5186306676,floydian80 (25/30),0,162,F Jessica Shepard F Nneka Ogwumike F Diamond Miller G Julie Allemand G Kennedy Burke UTIL Sydney Taylor,,,
5518,5186329709,alexjr127 (3/3),0,162,F Jessica Shepard F Kamilla Cardoso F Olivia Nelson-Ododa G Sydney Taylor G Rae Burrell UTIL Cecilia Zandalasini,,,
5518,5186378005,jusnit (46/60),0,162,F Kamilla Cardoso F Isabelle Harrison F Alissa Pili G Marina Mabrey G Veronica Burton UTIL Natasha Cloud,,,
5518,5186383472,easykane,0,162,F Kamilla Cardoso F Awak Kuier F Diamond Miller G Leila Lacan G Rae Burrell UTIL Nneka Ogwumike,,,
5518,5186408740,ruff_endz14 (21/150),0,162,F Jessica Shepard F Isabelle Harrison F Maria Conde G Julie Allemand G Kennedy Burke UTIL Rae Burrell,,,
5518,5186408779,ruff_endz14 (60/150),0,162,F Jessica Shepard F Isabelle Harrison F Aaliyah Edwards G Natasha Cloud G Courtney Vandersloot UTIL Azura Stevens,,,
5518,5186408818,ruff_endz14 (99/150),0,162,F Isabelle Harrison F Gabby Williams F Maria Conde G Marina Mabrey G Arike Ogunbowale UTIL Rae Burrell,,,
5518,5186428189,Wanna_Square_Up1567 (124/150),0,162,F Jessica Shepard F Azura Stevens F Alanna Smith G Paige Bueckers G Natasha Cloud UTIL Elizabeth Williams,,,
5518,5186431063,Ghana76 (5/6),0,162,F Jessica Shepard F Nneka Ogwumike F Alanna Smith G Leila Lacan G Julie Allemand UTIL Diamond Miller,,,
5518,5186498280,Bsaun32 (81/150),0,162,F Kamilla Cardoso F Isabelle Harrison F Azura Stevens G Kennedy Burke G Tiffany Hayes UTIL Paige Bueckers,,,
5518,5186500796,Skipper55 (5/150),0,162,F Jessica Shepard F Dearica Hamby F Elizabeth Williams G Azzi Fudd G Natasha Cloud UTIL Sydney Taylor,,,
5518,5186565514,jah_586 (22/30),0,162,F Isabelle Harrison F Azura Stevens F Maria Conde G Marina Mabrey G Azzi Fudd UTIL Tiffany Hayes,,,
5518,5186573582,ljb33bc102 (9/100),0,162,F Jessica Shepard F Kamilla Cardoso F Alanna Smith G Marina Mabrey G Sydney Taylor UTIL Rae Burrell,,,
5518,5186585040,aarontdyson (33/150),0,162,F Jessica Shepard F Kamilla Cardoso F Alanna Smith G Marina Mabrey G Rae Burrell UTIL Sydney Taylor,,,
5518,5186609875,thelugiest (31/36),0,162,F Jessica Shepard F Kayla Thornton F Nell Angloma G Paige Bueckers G Leila Lacan UTIL Awak Kuier,,,
5518,5186663044,ledkdogg (93/145),0,162,F Nneka Ogwumike F Kamilla Cardoso F Diamond Miller G Paige Bueckers G Kennedy Burke UTIL Kia Nurse,,,
5518,5186675074,Maine7 (28/36),0,162,F Olivia Nelson-Ododa F Janelle Salaun F Kayla Thornton G Julie Allemand G Rae Burrell UTIL Marina Mabrey,,,
