Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
5769,5184465717,llllllllllllllllIll (15/150),0,141.75,F Alyssa Thomas F Jonquel Jones F Elizabeth Williams G Azzi Fudd G Arike Ogunbowale UTIL DeWanna Bonner,,,
5769,5184487313,passrush72 (22/25),0,141.75,F Alyssa Thomas F Awak Kuier F Maddy Siegrist G Paige Bueckers G Sabrina Ionescu UTIL Skylar Diggins,,,
5769,5184487324,mrmvp479 (4/22),0,141.75,F Kamilla Cardoso F Azura Stevens F Pauline Astier G Kahleah Copper G DeWanna Bonner UTIL Valeriane Ayayi,,,
5769,5184506581,Trinity_11,0,141.75,F Alyssa Thomas F Jonquel Jones F Elizabeth Williams G Azzi Fudd G DeWanna Bonner UTIL Arike Ogunbowale,,,
5780,5183998849,CantGetRight69 (25/50),0,141.5,F Breanna Stewart F Jonquel Jones F Pauline Astier G Courtney Vandersloot G Gabriela Jaquez UTIL Sabrina Ionescu,,,
5780,5184000310,reflect27 (3/3),0,141.5,F Kamilla Cardoso F Pauline Astier F Elizabeth Williams G Kahleah Copper G Azzi Fudd UTIL Jonquel Jones,,,
5780,5184084582,Renegade1962 (2/3),0,141.5,F Jonquel Jones F Kamilla Cardoso F Pauline Astier G Kahleah Copper G Azzi Fudd UTIL Elizabeth Williams,,,
5780,5184108633,CerebralAssassin (2/4),0,141.5,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Kahleah Copper G Valeriane Ayayi UTIL Gabriela Jaquez,,,
5780,5184126251,rayray30 (6/10),0,141.5,F Jessica Shepard F Pauline Astier F Elizabeth Williams G Paige Bueckers G Azzi Fudd UTIL Arike Ogunbowale,,,
5780,5184158064,shantae1111 (2/5),0,141.5,F Breanna Stewart F Pauline Astier F Maddy Siegrist G Paige Bueckers G Kahleah Copper UTIL Valeriane Ayayi,,,
5780,5184169378,jwclark311 (15/150),0,141.5,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Marine Johannes UTIL Valeriane Ayayi,,,
5780,5184268794,smithcj16 (56/60),0,141.5,F Alyssa Thomas F Jonquel Jones F Noemie Brochant G Paige Bueckers G Marine Johannes UTIL Jacy Sheldon,,,
5780,5184394871,sixers1212 (22/48),0,141.5,F Jessica Shepard F Pauline Astier F Elizabeth Williams G Paige Bueckers G Azzi Fudd UTIL Arike Ogunbowale,,,
5780,5184481133,kenrymiller (77/145),0,141.5,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Kahleah Copper G Valeriane Ayayi UTIL Gabriela Jaquez,,,
5780,5184499701,ZeroGravitymusicmke (25/150),0,141.5,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Marine Johannes UTIL Valeriane Ayayi,,,
5780,5184503666,Johnny_Great (11/18),0,141.5,F Jonquel Jones F Kamilla Cardoso F Pauline Astier G Valeriane Ayayi G Marine Johannes UTIL Kahleah Copper,,,
5780,5184555735,jsherrod86 (10/22),0,141.5,F Alyssa Thomas F Jonquel Jones F Kamilla Cardoso G Valeriane Ayayi G Marine Johannes UTIL Lexi Held,,,
5780,5184556052,jsherrod86 (21/22),0,141.5,F Alyssa Thomas F Jonquel Jones F Kamilla Cardoso G Valeriane Ayayi G Marine Johannes UTIL Lexi Held,,,
5794,5183936727,niquisition (48/82),0,141.25,F Breanna Stewart F Alyssa Thomas F Elizabeth Williams G Sabrina Ionescu G Lexi Held UTIL Sydney Taylor,,,
5794,5184016091,bigwink1951,0,141.25,F Pauline Astier F Noemie Brochant F Elizabeth Williams G Paige Bueckers G Kahleah Copper UTIL Breanna Stewart,,,
5794,5184022641,Ocin_D_Clown (41/150),0,141.25,F Breanna Stewart F Alyssa Thomas F Elizabeth Williams G Sabrina Ionescu G Arike Ogunbowale UTIL Courtney Vandersloot,,,
5794,5184079553,King-Of-Winterfell55 (1/3),0,141.25,F Jonquel Jones F Kamilla Cardoso F Pauline Astier G Kahleah Copper G Valeriane Ayayi UTIL Monique Akoa Makani,,,
5794,5184096155,josephwickizer (1/2),0,141.25,F Jonquel Jones F Kamilla Cardoso F Azura Stevens G Arike Ogunbowale G Sydney Taylor UTIL Courtney Vandersloot,,,
5794,5184118126,smithcj16 (26/60),0,141.25,F Kamilla Cardoso F Azura Stevens F Noemie Brochant G Paige Bueckers G DeWanna Bonner UTIL Marine Johannes,,,
5794,5184125070,ecglover8 (3/38),0,141.25,F Jonquel Jones F Kamilla Cardoso F Pauline Astier G Paige Bueckers G Valeriane Ayayi UTIL Elizabeth Williams,,,
5794,5184127789,milligolf (88/150),0,141.25,F Breanna Stewart F Alyssa Thomas F Elizabeth Williams G Sabrina Ionescu G Sydney Taylor UTIL Lexi Held,,,
5794,5184169446,jwclark311 (83/150),0,141.25,F Breanna Stewart F Alyssa Thomas F Elizabeth Williams G Sabrina Ionescu G Lexi Held UTIL Sydney Taylor,,,
5794,5184218785,LGsmurf (2/8),0,141.25,F Jonquel Jones F Pauline Astier F Elizabeth Williams G Paige Bueckers G Valeriane Ayayi UTIL Kamilla Cardoso,,,
5794,5184227476,LGsmurf (4/8),0,141.25,F Jonquel Jones F Pauline Astier F Elizabeth Williams G Paige Bueckers G Valeriane Ayayi UTIL Kamilla Cardoso,,,
5794,5184256758,Beaniecakes (1/4),0,141.25,F Breanna Stewart F Jonquel Jones F Pauline Astier G Sabrina Ionescu G Courtney Vandersloot UTIL Elizabeth Williams,,,
5794,5184346959,sirrouse3 (7/16),0,141.25,F Jonquel Jones F Kamilla Cardoso F Azura Stevens G Sydney Taylor G Courtney Vandersloot UTIL Arike Ogunbowale,,,
5794,5184383451,cwallin (1/2),0,141.25,F Jonquel Jones F Kamilla Cardoso F Pauline Astier G Kahleah Copper G Monique Akoa Makani UTIL Valeriane Ayayi,,,
5794,5184418971,crepass (128/150),0,141.25,F Alyssa Thomas F Jonquel Jones F Raquel Carrera G Sabrina Ionescu G Azzi Fudd UTIL Sydney Taylor,,,
5794,5184451478,bas77 (1/2),0,141.25,F Kamilla Cardoso F Noemie Brochant F Elizabeth Williams G Kahleah Copper G Arike Ogunbowale UTIL Breanna Stewart,,,
5794,5184465713,llllllllllllllllIll (11/150),0,141.25,F Breanna Stewart F Alyssa Thomas F Elizabeth Williams G Sabrina Ionescu G Sydney Taylor UTIL Lexi Held,,,
5794,5184465845,llllllllllllllllIll (143/150),0,141.25,F Breanna Stewart F Pauline Astier F Noemie Brochant G Azzi Fudd G DeWanna Bonner UTIL Kahleah Copper,,,
5794,5184468579,countrygirl617 (3/8),0,141.25,F Jonquel Jones F Kamilla Cardoso F Elizabeth Williams G Paige Bueckers G Valeriane Ayayi UTIL Pauline Astier,,,
5794,5184472236,2gethe2one221 (8/9),0,141.25,F Breanna Stewart F Alyssa Thomas F Elizabeth Williams G Sabrina Ionescu G Lexi Held UTIL Sydney Taylor,,,
5794,5184494118,Shennema22 (6/6),0,141.25,F Jonquel Jones F Kamilla Cardoso F Elizabeth Williams G Paige Bueckers G Arike Ogunbowale UTIL Courtney Vandersloot,,,
5794,5184499770,ZeroGravitymusicmke (94/150),0,141.25,F Jonquel Jones F Pauline Astier F Elizabeth Williams G Kahleah Copper G Valeriane Ayayi UTIL Alyssa Thomas,,,
5794,5184503659,Johnny_Great (4/18),0,141.25,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Natasha Cloud G Marine Johannes UTIL Valeriane Ayayi,,,
5794,5184509408,werner_1 (4/4),0,141.25,F Jonquel Jones F Kamilla Cardoso F Azura Stevens G Arike Ogunbowale G Sydney Taylor UTIL Courtney Vandersloot,,,
5794,5184527365,jwal2882 (6/7),0,141.25,F Alyssa Thomas F Jonquel Jones F Han Xu G Arike Ogunbowale G Courtney Vandersloot UTIL Paige Bueckers,,,
5794,5184562328,mrpretteeboi,0,141.25,F Breanna Stewart F Kamilla Cardoso F Han Xu G Courtney Vandersloot G Aziaha James UTIL Jonquel Jones,,,
5820,5183868786,montyells (13/24),0,141,F Breanna Stewart F Pauline Astier F Noemie Brochant G Paige Bueckers G DeWanna Bonner UTIL Valeriane Ayayi,,,
5820,5183883294,oakland1614 (1/7),0,141,F Alyssa Thomas F Kamilla Cardoso F Pauline Astier G Kahleah Copper G DeWanna Bonner UTIL Elizabeth Williams,,,
5820,5183929245,bucbumble (3/3),0,141,F Alyssa Thomas F Jessica Shepard F Pauline Astier G Valeriane Ayayi G Lexi Held UTIL Azzi Fudd,,,
5820,5184010780,98cobrar,0,141,F Alyssa Thomas F Pauline Astier F Elizabeth Williams G Kahleah Copper G DeWanna Bonner UTIL Kamilla Cardoso,,,
5820,5184033087,afcgreen27 (22/45),0,141,F Alyssa Thomas F Jonquel Jones F Marta Suarez G Sabrina Ionescu G Kahleah Copper UTIL Lexi Held,,,
5820,5184051479,mertqq40 (60/150),0,141,F Kamilla Cardoso F Pauline Astier F Elizabeth Williams G Kahleah Copper G DeWanna Bonner UTIL Alyssa Thomas,,,
5820,5184051547,mertqq40 (128/150),0,141,F Jonquel Jones F Pauline Astier F Noemie Brochant G Kahleah Copper G DeWanna Bonner UTIL Azura Stevens,,,
5820,5184064158,autotech07 (2/2),0,141,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Arike Ogunbowale G Natasha Cloud UTIL Valeriane Ayayi,,,
5820,5184268793,smithcj16 (55/60),0,141,F Alyssa Thomas F Jonquel Jones F Noemie Brochant G Paige Bueckers G Marine Johannes UTIL Gabriela Jaquez,,,
5820,5184285641,Wanna_Square_Up1567 (98/150),0,141,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Arike Ogunbowale G Natasha Cloud UTIL Valeriane Ayayi,,,
5820,5184418972,crepass (129/150),0,141,F Breanna Stewart F Azura Stevens F Noemie Brochant G Sabrina Ionescu G Azzi Fudd UTIL Courtney Vandersloot,,,
5820,5184430675,okans (37/100),0,141,F Alyssa Thomas F Pauline Astier F Elizabeth Williams G Kahleah Copper G DeWanna Bonner UTIL Kamilla Cardoso,,,
5820,5184440108,blackdiamonds7 (89/150),0,141,F Alyssa Thomas F Jonquel Jones F Maddy Westbeld G Paige Bueckers G Azzi Fudd UTIL Elizabeth Williams,,,
5820,5184440115,blackdiamonds7 (96/150),0,141,F Alyssa Thomas F Elizabeth Williams F Maddy Siegrist G Paige Bueckers G Azzi Fudd UTIL Jonquel Jones,,,
5820,5184449113,okans (92/100),0,141,F Alyssa Thomas F Pauline Astier F Elizabeth Williams G Kahleah Copper G DeWanna Bonner UTIL Kamilla Cardoso,,,
5820,5184465803,llllllllllllllllIll (101/150),0,141,F Breanna Stewart F Pauline Astier F Noemie Brochant G Paige Bueckers G Valeriane Ayayi UTIL DeWanna Bonner,,,
5820,5184469705,YbRaw (2/5),0,141,F Breanna Stewart F Pauline Astier F Noemie Brochant G Paige Bueckers G DeWanna Bonner UTIL Valeriane Ayayi,,,
5820,5184477128,mikebie11,0,141,F Breanna Stewart F Azura Stevens F Noemie Brochant G Sabrina Ionescu G Courtney Vandersloot UTIL Azzi Fudd,,,
5820,5184481163,kenrymiller (107/145),0,141,F Alyssa Thomas F Jessica Shepard F Pauline Astier G Azzi Fudd G Valeriane Ayayi UTIL Lexi Held,,,
5820,5184493381,SGT_Moe (67/89),0,141,F Breanna Stewart F Pauline Astier F Noemie Brochant G Paige Bueckers G DeWanna Bonner UTIL Valeriane Ayayi,,,
5820,5184548126,marls32 (2/2),0,141,F Alyssa Thomas F Kamilla Cardoso F Elizabeth Williams G Kahleah Copper G DeWanna Bonner UTIL Pauline Astier,,,
5820,5184562142,lootmeup93 (27/100),0,141,F Alyssa Thomas F Jessica Shepard F Pauline Astier G Azzi Fudd G Lexi Held UTIL Valeriane Ayayi,,,
5820,5184563690,CAREYBROOK808 (24/24),0,141,F Alyssa Thomas F Jessica Shepard F Pauline Astier G Azzi Fudd G Valeriane Ayayi UTIL Lexi Held,,,
5843,5183863892,montyells (8/24),0,140.75,F Breanna Stewart F Kamilla Cardoso F Noemie Brochant G Paige Bueckers G Courtney Vandersloot UTIL Lexi Held,,,
5843,5183908415,RyTy902 (1/4),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Valeriane Ayayi UTIL Courtney Vandersloot,,,
5843,5183936684,niquisition (5/82),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Courtney Vandersloot UTIL Valeriane Ayayi,,,
5843,5183998851,CantGetRight69 (27/50),0,140.75,F Alyssa Thomas F Kamilla Cardoso F Azura Stevens G Sabrina Ionescu G Courtney Vandersloot UTIL Elizabeth Williams,,,
5843,5184002097,paulzf2283 (2/5),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Courtney Vandersloot UTIL Valeriane Ayayi,,,
5843,5184022688,Ocin_D_Clown (88/150),0,140.75,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Courtney Vandersloot G Marine Johannes UTIL Azura Stevens,,,
5843,5184023178,afcgreen27 (2/45),0,140.75,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Kahleah Copper G Lexi Held UTIL Marine Johannes,,,
5843,5184044731,sgtskeever (2/4),0,140.75,F Alyssa Thomas F Kamilla Cardoso F Azura Stevens G Sabrina Ionescu G Courtney Vandersloot UTIL Elizabeth Williams,,,
5843,5184051435,mertqq40 (16/150),0,140.75,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Courtney Vandersloot G Marine Johannes UTIL Azura Stevens,,,
5843,5184051526,mertqq40 (107/150),0,140.75,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Kahleah Copper G Gabriela Jaquez UTIL Elizabeth Williams,,,
5843,5184066633,rz3kodama (4/12),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Valeriane Ayayi UTIL Courtney Vandersloot,,,
5843,5184102437,ReggieLS (1/2),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Valeriane Ayayi G Courtney Vandersloot UTIL Sabrina Ionescu,,,
5843,5184104019,jimbo1027 (3/3),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Valeriane Ayayi G Courtney Vandersloot UTIL Sabrina Ionescu,,,
5843,5184110136,ReggieLS (2/2),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Valeriane Ayayi G Courtney Vandersloot UTIL Sabrina Ionescu,,,
5843,5184118114,smithcj16 (14/60),0,140.75,F Jonquel Jones F Kamilla Cardoso F Noemie Brochant G Paige Bueckers G Marine Johannes UTIL Arike Ogunbowale,,,
5843,5184127766,milligolf (65/150),0,140.75,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Kahleah Copper G Marine Johannes UTIL Lexi Held,,,
5843,5184129367,oltjpack (4/30),0,140.75,F Alyssa Thomas F Jonquel Jones F Kamilla Cardoso G Lexi Held G Courtney Vandersloot UTIL Valeriane Ayayi,,,
5843,5184153509,bha512 (5/19),0,140.75,F Alyssa Thomas F Jonquel Jones F Kamilla Cardoso G Valeriane Ayayi G Courtney Vandersloot UTIL Lexi Held,,,
5843,5184169467,jwclark311 (104/150),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Valeriane Ayayi UTIL Courtney Vandersloot,,,
5843,5184173955,chrispy2005 (1/20),0,140.75,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Kahleah Copper G Marine Johannes UTIL Lexi Held,,,
5843,5184218950,Draft53 (4/6),0,140.75,F Breanna Stewart F Azura Stevens F Pauline Astier G Courtney Vandersloot G Marine Johannes UTIL Alyssa Thomas,,,
5843,5184236869,bha512 (11/19),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Valeriane Ayayi UTIL Courtney Vandersloot,,,
5843,5184255458,rwalker1 (4/4),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Valeriane Ayayi UTIL Courtney Vandersloot,,,
5843,5184264394,ShannonBrownluv (1/6),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Valeriane Ayayi UTIL Courtney Vandersloot,,,
5843,5184278058,dciaga (9/10),0,140.75,F Alyssa Thomas F Jessica Shepard F Pauline Astier G Arike Ogunbowale G Marine Johannes UTIL Sydney Taylor,,,
5843,5184285689,Wanna_Square_Up1567 (146/150),0,140.75,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Lexi Held G Marine Johannes UTIL Kahleah Copper,,,
5843,5184288027,wmcatsbb,0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Valeriane Ayayi G Courtney Vandersloot UTIL Sabrina Ionescu,,,
5843,5184313949,ChristopherDanSmith (3/7),0,140.75,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Lexi Held G Marine Johannes UTIL Kahleah Copper,,,
5843,5184315733,mwheel7 (94/150),0,140.75,F Alyssa Thomas F Jonquel Jones F Kamilla Cardoso G Lexi Held G Courtney Vandersloot UTIL Valeriane Ayayi,,,
5843,5184327555,BBooker18 (5/27),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Valeriane Ayayi UTIL Courtney Vandersloot,,,
5843,5184327574,BBooker18 (8/27),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Valeriane Ayayi UTIL Courtney Vandersloot,,,
5843,5184345587,ljb33bc102 (56/100),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Courtney Vandersloot UTIL Valeriane Ayayi,,,
5843,5184370920,bellsofwar3 (54/80),0,140.75,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Lexi Held G Marine Johannes UTIL Kahleah Copper,,,
5843,5184370921,bellsofwar3 (55/80),0,140.75,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Kahleah Copper G Marine Johannes UTIL Lexi Held,,,
5843,5184385580,ecglover8 (29/38),0,140.75,F Jonquel Jones F Kamilla Cardoso F Noemie Brochant G Paige Bueckers G Arike Ogunbowale UTIL Marine Johannes,,,
5843,5184394624,BBooker18 (11/27),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Valeriane Ayayi UTIL Courtney Vandersloot,,,
5843,5184402207,Gospelmom (10/51),0,140.75,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Kahleah Copper G Marine Johannes UTIL Lexi Held,,,
5843,5184404440,Gospelmom (13/51),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Courtney Vandersloot UTIL Valeriane Ayayi,,,
5843,5184408030,jusnit (4/40),0,140.75,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Kahleah Copper G Marine Johannes UTIL Lexi Held,,,
5843,5184408055,jusnit (29/40),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Valeriane Ayayi UTIL Courtney Vandersloot,,,
5843,5184415805,Lujack43 (4/8),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Courtney Vandersloot UTIL Valeriane Ayayi,,,
5843,5184421875,Erbmusic (8/13),0,140.75,F Breanna Stewart F Alyssa Thomas F Elizabeth Williams G Azzi Fudd G Arike Ogunbowale UTIL Valeriane Ayayi,,,
5843,5184437278,DAMNSAM100 (1/2),0,140.75,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Kahleah Copper G Marine Johannes UTIL Lexi Held,,,
5843,5184443575,okans (62/100),0,140.75,F Alyssa Thomas F Kamilla Cardoso F Elizabeth Williams G Sabrina Ionescu G Courtney Vandersloot UTIL Azura Stevens,,,
5843,5184449086,okans (65/100),0,140.75,F Alyssa Thomas F Kamilla Cardoso F Elizabeth Williams G Sabrina Ionescu G Courtney Vandersloot UTIL Azura Stevens,,,
5843,5184471526,BBooker18 (22/27),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Valeriane Ayayi UTIL Courtney Vandersloot,,,
5843,5184481116,kenrymiller (60/145),0,140.75,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Kahleah Copper G Marine Johannes UTIL Lexi Held,,,
5843,5184499712,ZeroGravitymusicmke (36/150),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Courtney Vandersloot UTIL Valeriane Ayayi,,,
5843,5184502439,Clapbk (18/24),0,140.75,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Kahleah Copper G Lexi Held UTIL Marine Johannes,,,
5843,5184502515,cjludens1,0,140.75,F Jonquel Jones F Kamilla Cardoso F Pauline Astier G Valeriane Ayayi G Courtney Vandersloot UTIL Kahleah Copper,,,
5843,5184553575,BlackBelicheck (2/5),0,140.75,F Breanna Stewart F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Courtney Vandersloot UTIL Valeriane Ayayi,,,
5894,5183911347,43joels43 (1/2),0,140.5,F Kamilla Cardoso F Azura Stevens F Pauline Astier G Paige Bueckers G DeWanna Bonner UTIL Marine Johannes,,,
5894,5183930579,colborn1 (3/4),0,140.5,F Kamilla Cardoso F Azura Stevens F Pauline Astier G Sabrina Ionescu G Sydney Taylor UTIL Natasha Cloud,,,
5894,5184037929,afcgreen27 (33/45),0,140.5,F Jonquel Jones F Kamilla Cardoso F Pauline Astier G Sabrina Ionescu G Natasha Cloud UTIL Lexi Held,,,
5894,5184198486,Bellyball422 (15/20),0,140.5,F Kamilla Cardoso F Azura Stevens F Pauline Astier G Paige Bueckers G Marine Johannes UTIL DeWanna Bonner,,,
5894,5184236113,JackandDiane (2/3),0,140.5,F Alyssa Thomas F Pauline Astier F Han Xu G Paige Bueckers G Sabrina Ionescu UTIL Natasha Cloud,,,
5894,5184356147,systematicchaos (1/10),0,140.5,F Breanna Stewart F Pauline Astier F Elizabeth Williams G Azzi Fudd G DeWanna Bonner UTIL Kamilla Cardoso,,,
5894,5184387680,khp5050 (8/50),0,140.5,F Kamilla Cardoso F Azura Stevens F Pauline Astier G Paige Bueckers G Marine Johannes UTIL DeWanna Bonner,,,
5894,5184401237,sixers1212 (38/48),0,140.5,F Alyssa Thomas F Azura Stevens F Pauline Astier G Kahleah Copper G DeWanna Bonner UTIL Marine Johannes,,,
5894,5184481067,kenrymiller (11/145),0,140.5,F Kamilla Cardoso F Azura Stevens F Pauline Astier G Paige Bueckers G Marine Johannes UTIL DeWanna Bonner,,,
5894,5184481082,kenrymiller (26/145),0,140.5,F Jonquel Jones F Pauline Astier F Maddy Siegrist G Kahleah Copper G DeWanna Bonner UTIL Alyssa Thomas,,,
5894,5184487343,mrmvp479 (7/22),0,140.5,F Jonquel Jones F Pauline Astier F Maddy Siegrist G Kahleah Copper G DeWanna Bonner UTIL Alyssa Thomas,,,
5894,5184502753,TheHeismen (51/150),0,140.5,F Jonquel Jones F Pauline Astier F Maddy Siegrist G Kahleah Copper G DeWanna Bonner UTIL Alyssa Thomas,,,
5894,5184517855,Lujack43 (8/8),0,140.5,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Kahleah Copper G DeWanna Bonner UTIL Maddy Siegrist,,,
5894,5184536237,Beaniecakes (4/4),0,140.5,F Alyssa Thomas F Azura Stevens F Pauline Astier G Kahleah Copper G DeWanna Bonner UTIL Marine Johannes,,,
5908,5184002351,mking67086 (3/4),0,140.25,F Jonquel Jones F Azura Stevens F Pauline Astier G Kahleah Copper G Azzi Fudd UTIL Courtney Vandersloot,,,
5908,5184015248,mafcontroller,0,140.25,F Alyssa Thomas F Azura Stevens F Elizabeth Williams G Paige Bueckers G Azzi Fudd UTIL Courtney Vandersloot,,,
5908,5184022644,Ocin_D_Clown (44/150),0,140.25,F Breanna Stewart F Alyssa Thomas F Elizabeth Williams G Sabrina Ionescu G Rebekah Gardner UTIL Courtney Vandersloot,,,
5908,5184022662,Ocin_D_Clown (62/150),0,140.25,F Breanna Stewart F Alyssa Thomas F Noemie Brochant G Sabrina Ionescu G Marine Johannes UTIL Courtney Vandersloot,,,
5908,5184022723,Ocin_D_Clown (123/150),0,140.25,F Breanna Stewart F Alyssa Thomas F Noemie Brochant G Azzi Fudd G Courtney Vandersloot UTIL Sydney Taylor,,,
5908,5184084614,whoisjohngalt420 (3/20),0,140.25,F Jonquel Jones F Azura Stevens F Pauline Astier G Azzi Fudd G Courtney Vandersloot UTIL Kahleah Copper,,,
5908,5184098849,datyoungreezy (5/150),0,140.25,F Breanna Stewart F Alyssa Thomas F Noemie Brochant G Sabrina Ionescu G Marine Johannes UTIL Courtney Vandersloot,,,
5908,5184098879,datyoungreezy (35/150),0,140.25,F Breanna Stewart F Alyssa Thomas F Noemie Brochant G Sabrina Ionescu G Marine Johannes UTIL Courtney Vandersloot,,,
5908,5184118102,smithcj16 (2/60),0,140.25,F Alyssa Thomas F Kamilla Cardoso F Noemie Brochant G Paige Bueckers G Valeriane Ayayi UTIL Marine Johannes,,,
5908,5184127708,milligolf (7/150),0,140.25,F Alyssa Thomas F Azura Stevens F Elizabeth Williams G Paige Bueckers G Azzi Fudd UTIL Courtney Vandersloot,,,
5908,5184215208,backyardbomber (2/6),0,140.25,F Jonquel Jones F Azura Stevens F Pauline Astier G Kahleah Copper G Azzi Fudd UTIL Courtney Vandersloot,,,
5908,5184226106,djsollinger (1/10),0,140.25,F Breanna Stewart F Alyssa Thomas F Noemie Brochant G Azzi Fudd G Sydney Taylor UTIL Courtney Vandersloot,,,
5908,5184232618,cptnspaulding (61/150),0,140.25,F Alyssa Thomas F Kamilla Cardoso F Noemie Brochant G Paige Bueckers G Marine Johannes UTIL Valeriane Ayayi,,,
5908,5184284664,ivymoose (23/60),0,140.25,F Alyssa Thomas F Azura Stevens F Pauline Astier G Sabrina Ionescu G Rebekah Gardner UTIL Kahleah Copper,,,
5908,5184293806,djsollinger (8/10),0,140.25,F Alyssa Thomas F Azura Stevens F Elizabeth Williams G Paige Bueckers G Azzi Fudd UTIL Courtney Vandersloot,,,
5908,5184345552,ljb33bc102 (21/100),0,140.25,F Breanna Stewart F Pauline Astier F Elizabeth Williams G DeWanna Bonner G Valeriane Ayayi UTIL Alyssa Thomas,,,
5908,5184362887,bigreem071 (8/8),0,140.25,F Alyssa Thomas F Jonquel Jones F Azura Stevens G Sabrina Ionescu G Courtney Vandersloot UTIL Maddy Siegrist,,,
5908,5184380322,busabear (3/3),0,140.25,F Alyssa Thomas F Kamilla Cardoso F Azura Stevens G Azzi Fudd G Valeriane Ayayi UTIL Elizabeth Williams,,,
5908,5184418933,crepass (90/150),0,140.25,F Breanna Stewart F Alyssa Thomas F Noemie Brochant G Azzi Fudd G Sydney Taylor UTIL Courtney Vandersloot,,,
5908,5184440044,blackdiamonds7 (25/150),0,140.25,F Alyssa Thomas F Jonquel Jones F Elizabeth Williams G Paige Bueckers G Aicha Coulibaly UTIL Skylar Diggins,,,
5908,5184440084,blackdiamonds7 (65/150),0,140.25,F Alyssa Thomas F Jessica Shepard F Maddy Westbeld G Paige Bueckers G Lexi Held UTIL Pauline Astier,,,
5908,5184440150,blackdiamonds7 (131/150),0,140.25,F Alyssa Thomas F Jessica Shepard F Pauline Astier G Paige Bueckers G Lexi Held UTIL Li Yueru,,,
5908,5184493398,SGT_Moe (84/89),0,140.25,F Alyssa Thomas F Kamilla Cardoso F Noemie Brochant G Paige Bueckers G Marine Johannes UTIL Valeriane Ayayi,,,
5908,5184509557,NATURALSHOOTER (36/36),0,140.25,F Kamilla Cardoso F Azura Stevens F Pauline Astier G Paige Bueckers G Rebekah Gardner UTIL Sabrina Ionescu,,,
