Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
134,5185668847,504ant (24/24),0,205,F A'ja Wilson F Alyssa Thomas F Myisha Hines-Allen G Kelsey Mitchell G Raven Johnson UTIL Tyasha Harris,,,
134,5185749407,jwclark311 (123/150),0,205,F A'ja Wilson F Alyssa Thomas F Myisha Hines-Allen G Raven Johnson G Tyasha Harris UTIL Kelsey Mitchell,,,
134,5185826835,RicardoSuave (1/10),0,205,F A'ja Wilson F Angel Reese F Naz Hillmon G Tyasha Harris G Sami Whitcomb UTIL Jackie Young,,,
134,5185826836,RicardoSuave (2/10),0,205,F A'ja Wilson F Angel Reese F Naz Hillmon G Tyasha Harris G Sami Whitcomb UTIL Jackie Young,,,
134,5185826837,RicardoSuave (3/10),0,205,F A'ja Wilson F Angel Reese F Naz Hillmon G Tyasha Harris G Sami Whitcomb UTIL Jackie Young,,,
134,5185826838,RicardoSuave (4/10),0,205,F A'ja Wilson F Angel Reese F Naz Hillmon G Tyasha Harris G Sami Whitcomb UTIL Jackie Young,,,
134,5185826839,RicardoSuave (5/10),0,205,F A'ja Wilson F Angel Reese F Naz Hillmon G Tyasha Harris G Sami Whitcomb UTIL Jackie Young,,,
134,5185826840,RicardoSuave (6/10),0,205,F A'ja Wilson F Angel Reese F Naz Hillmon G Tyasha Harris G Sami Whitcomb UTIL Jackie Young,,,
134,5185826841,RicardoSuave (7/10),0,205,F A'ja Wilson F Angel Reese F Naz Hillmon G Tyasha Harris G Sami Whitcomb UTIL Jackie Young,,,
134,5185826842,RicardoSuave (8/10),0,205,F A'ja Wilson F Angel Reese F Naz Hillmon G Tyasha Harris G Sami Whitcomb UTIL Jackie Young,,,
134,5185826843,RicardoSuave (9/10),0,205,F A'ja Wilson F Angel Reese F Naz Hillmon G Tyasha Harris G Sami Whitcomb UTIL Jackie Young,,,
134,5185826844,RicardoSuave (10/10),0,205,F A'ja Wilson F Angel Reese F Naz Hillmon G Tyasha Harris G Sami Whitcomb UTIL Jackie Young,,,
134,5185986816,ataribravo (95/150),0,205,F A'ja Wilson F Frieda Buhner F Damiris Dantas G Rhyne Howard G Jordin Canada UTIL Kelsey Mitchell,,,
134,5186036581,Mathis (71/150),0,205,F A'ja Wilson F Dominique Malonga F Makayla Timpson G Kelsey Mitchell G Carla Leite UTIL Tyasha Harris,,,
149,5185532409,ruff_endz14 (60/150),0,204.75,F A'ja Wilson F Angel Reese F Frieda Buhner G Jordin Canada G DeWanna Bonner UTIL Tyasha Harris,,,
149,5185565212,11baller20 (13/24),0,204.75,F Angel Reese F NaLyssa Smith F Frieda Buhner G Jackie Young G Kelsey Mitchell UTIL Tyasha Harris,,,
149,5185583168,bonesjones88 (5/8),0,204.75,F A'ja Wilson F Angel Reese F Frieda Buhner G Jordin Canada G DeWanna Bonner UTIL Tyasha Harris,,,
149,5185600678,Ocin_D_Clown (16/150),0,204.75,F A'ja Wilson F Jordan Horston F Serah Williams G Jordin Canada G Allisha Gray UTIL Jackie Young,,,
149,5185600717,Ocin_D_Clown (55/150),0,204.75,F Angel Reese F NaLyssa Smith F Makayla Timpson G Jackie Young G Kelsey Mitchell UTIL Tyasha Harris,,,
149,5185663477,milligolf (37/150),0,204.75,F A'ja Wilson F Aliyah Boston F Naz Hillmon G Jordin Canada G Tyasha Harris UTIL Raven Johnson,,,
149,5185664646,dbaggot3 (26/52),0,204.75,F A'ja Wilson F Angel Reese F Frieda Buhner G Jordin Canada G DeWanna Bonner UTIL Tyasha Harris,,,
149,5185665405,oltjpack (2/30),0,204.75,F A'ja Wilson F Angel Reese F Frieda Buhner G Jordin Canada G Tyasha Harris UTIL DeWanna Bonner,,,
149,5185688563,Hey...HereWeGo1 (68/150),0,204.75,F Angel Reese F NaLyssa Smith F Frieda Buhner G Jackie Young G Kelsey Mitchell UTIL Tyasha Harris,,,
149,5185692041,jakieroy (4/7),0,204.75,F A'ja Wilson F Angel Reese F Frieda Buhner G Jordin Canada G DeWanna Bonner UTIL Tyasha Harris,,,
149,5185773153,Wanna_Square_Up1567 (21/150),0,204.75,F A'ja Wilson F Aliyah Boston F Naz Hillmon G Jordin Canada G Tyasha Harris UTIL Raven Johnson,,,
149,5185795463,CerebralAssassin (1/4),0,204.75,F Angel Reese F NaLyssa Smith F Frieda Buhner G Jackie Young G Kelsey Mitchell UTIL Tyasha Harris,,,
149,5185795974,Thonaston (35/64),0,204.75,F Angel Reese F NaLyssa Smith F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
149,5185798169,Bellyball422 (4/20),0,204.75,F Angel Reese F Dominique Malonga F Kierstan Bell G Rhyne Howard G Kelsey Mitchell UTIL Tyasha Harris,,,
149,5185803752,chrispy2005 (20/20),0,204.75,F A'ja Wilson F Aliyah Boston F Naz Hillmon G Jordin Canada G Tyasha Harris UTIL Raven Johnson,,,
149,5185856512,bnasty32 (1/2),0,204.75,F Angel Reese F NaLyssa Smith F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
149,5185972692,sirjerkins (81/150),0,204.75,F A'ja Wilson F Emily Engstler F Stefanie Dolson G Rhyne Howard G Raven Johnson UTIL Kelsey Mitchell,,,
149,5185986791,ataribravo (70/150),0,204.75,F A'ja Wilson F Angel Reese F Frieda Buhner G Jordin Canada G Tyasha Harris UTIL DeWanna Bonner,,,
149,5186036538,Mathis (28/150),0,204.75,F Angel Reese F Dominique Malonga F Makayla Timpson G Jordin Canada G Tyasha Harris UTIL Jackie Young,,,
149,5186038509,Stree (23/26),0,204.75,F A'ja Wilson F Angel Reese F Frieda Buhner G Jordin Canada G DeWanna Bonner UTIL Tyasha Harris,,,
149,5186050437,NATURALSHOOTER (1/27),0,204.75,F A'ja Wilson F Aliyah Boston F Naz Hillmon G Jordin Canada G Tyasha Harris UTIL Raven Johnson,,,
149,5186073659,doratoki (4/15),0,204.75,F A'ja Wilson F Angel Reese F Frieda Buhner G Jordin Canada G DeWanna Bonner UTIL Tyasha Harris,,,
171,5185688507,Hey...HereWeGo1 (12/150),0,204.5,F A'ja Wilson F Awa Fam F Frieda Buhner G Allisha Gray G Tyasha Harris UTIL Kelsey Mitchell,,,
171,5185688531,Hey...HereWeGo1 (36/150),0,204.5,F A'ja Wilson F Awa Fam F Frieda Buhner G Kelsey Mitchell G Allisha Gray UTIL Tyasha Harris,,,
171,5186065111,TwhyNot (4/5),0,204.5,F A'ja Wilson F Awa Fam F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Allisha Gray,,,
174,5185972711,sirjerkins (100/150),0,204.25,F A'ja Wilson F Dominique Malonga F Stefanie Dolson G Kelsey Mitchell G Tyasha Harris UTIL Carla Leite,,,
175,5185600719,Ocin_D_Clown (57/150),0,204,F A'ja Wilson F Aliyah Boston F Jordan Horston G Jewell Loyd G Tyasha Harris UTIL Kelsey Mitchell,,,
175,5185605205,KGould86 (14/22),0,204,F A'ja Wilson F Angel Reese F Frieda Buhner G Jordin Canada G Sarah Ashlee Barker UTIL Tyasha Harris,,,
175,5185610754,smithcj16 (46/80),0,204,F A'ja Wilson F Bridget Carleton F Frieda Buhner G Kelsey Mitchell G Flau'Jae Johnson UTIL Tyasha Harris,,,
175,5185906040,khp5050 (37/60),0,204,F A'ja Wilson F Aliyah Boston F Nyadiew Puoch G Kelsey Mitchell G Tyasha Harris UTIL Valeriane Ayayi,,,
175,5185942182,AffirmativeAction (6/9),0,204,F A'ja Wilson F Aliyah Boston F Madina Okot G Kelsey Mitchell G Tyasha Harris UTIL Lexie Hull,,,
175,5185972655,sirjerkins (44/150),0,204,F A'ja Wilson F Aliyah Boston F Madina Okot G Lexie Hull G Tyasha Harris UTIL Kelsey Mitchell,,,
175,5185986769,ataribravo (48/150),0,204,F A'ja Wilson F Aliyah Boston F Madina Okot G Kelsey Mitchell G Tyasha Harris UTIL Lexie Hull,,,
175,5186036612,Mathis (102/150),0,204,F A'ja Wilson F Aliyah Boston F Jordan Horston G Kelsey Mitchell G Tyasha Harris UTIL Jewell Loyd,,,
175,5186073664,doratoki (9/15),0,204,F A'ja Wilson F Angel Reese F Frieda Buhner G Jordin Canada G Sarah Ashlee Barker UTIL Tyasha Harris,,,
184,5185915669,kushman999 (11/14),0,203.75,F A'ja Wilson F Alyssa Thomas F Frieda Buhner G Jordin Canada G Valeriane Ayayi UTIL Tyasha Harris,,,
185,5185664187,floydian80 (10/30),0,203.5,F A'ja Wilson F Dominique Malonga F Emily Engstler G Jordin Canada G Tyasha Harris UTIL Lexie Hull,,,
185,5186031281,keithford56 (1/2),0,203.5,F Angel Reese F Dominique Malonga F Madina Okot G Kelsey Mitchell G Allisha Gray UTIL Tyasha Harris,,,
187,5185642357,jusnit (5/50),0,203.25,F Alyssa Thomas F Angel Reese F Frieda Buhner G Jordin Canada G Allisha Gray UTIL Tyasha Harris,,,
187,5185664203,floydian80 (26/30),0,203.25,F Alyssa Thomas F Angel Reese F Frieda Buhner G Jordin Canada G Tyasha Harris UTIL Allisha Gray,,,
187,5185873364,datyoungreezy (8/150),0,203.25,F Alyssa Thomas F Angel Reese F Frieda Buhner G Jordin Canada G Allisha Gray UTIL Tyasha Harris,,,
187,5185873377,datyoungreezy (21/150),0,203.25,F Alyssa Thomas F Angel Reese F Frieda Buhner G Jordin Canada G Allisha Gray UTIL Tyasha Harris,,,
187,5185880189,datyoungreezy (101/150),0,203.25,F Alyssa Thomas F Angel Reese F Frieda Buhner G Jordin Canada G Allisha Gray UTIL Tyasha Harris,,,
187,5185880200,datyoungreezy (112/150),0,203.25,F Alyssa Thomas F Angel Reese F Frieda Buhner G Jordin Canada G Allisha Gray UTIL Tyasha Harris,,,
187,5185880202,datyoungreezy (114/150),0,203.25,F Alyssa Thomas F Angel Reese F Frieda Buhner G Jordin Canada G Allisha Gray UTIL Tyasha Harris,,,
187,5186026052,monarch11 (29/40),0,203.25,F Alyssa Thomas F Angel Reese F Frieda Buhner G Jordin Canada G Allisha Gray UTIL Tyasha Harris,,,
187,5186027315,shaheed2744 (7/12),0,203.25,F Alyssa Thomas F Angel Reese F Frieda Buhner G Jordin Canada G Allisha Gray UTIL Tyasha Harris,,,
187,5186036533,Mathis (23/150),0,203.25,F Alyssa Thomas F Angel Reese F Frieda Buhner G Jordin Canada G Allisha Gray UTIL Tyasha Harris,,,
187,5186044744,edb11 (1/2),0,203.25,F A'ja Wilson F Aliyah Boston F NaLyssa Smith G Jordin Canada G Tyasha Harris UTIL Sami Whitcomb,,,
187,5186088942,UltimateWin4 (76/150),0,203.25,F Alyssa Thomas F Angel Reese F Frieda Buhner G Jordin Canada G Allisha Gray UTIL Tyasha Harris,,,
199,5185663524,milligolf (84/150),0,203,F A'ja Wilson F Alyssa Thomas F Naz Hillmon G Allisha Gray G Tyasha Harris UTIL Raven Johnson,,,
199,5185976203,blackdiamonds7 (57/150),0,203,F Megan Gustafson F Emily Engstler F Brianna Turner G Jackie Young G Kelsey Mitchell UTIL Jordin Canada,,,
199,5186007315,Johnny_Great (15/20),0,203,F A'ja Wilson F Alyssa Thomas F Naz Hillmon G Allisha Gray G Tyasha Harris UTIL Raven Johnson,,,
199,5186013934,llllllllllllllllIll (150/150),0,203,F A'ja Wilson F Alyssa Thomas F Naz Hillmon G Allisha Gray G Raven Johnson UTIL Tyasha Harris,,,
199,5186065292,SGT_Moe (128/150),0,203,F Alyssa Thomas F Bridget Carleton F Jordan Horston G Kelsey Mitchell G Tyasha Harris UTIL Rhyne Howard,,,
199,5186074274,marcusaurelius25 (25/150),0,203,F A'ja Wilson F Alyssa Thomas F Naz Hillmon G Allisha Gray G Raven Johnson UTIL Tyasha Harris,,,
205,5185447751,DraftToWin839 (4/16),0,202.75,F Alyssa Thomas F Dominique Malonga F Serah Williams G Jackie Young G Jordin Canada UTIL Tyasha Harris,,,
205,5185749802,savrome2425 (18/19),0,202.75,F A'ja Wilson F Angel Reese F Madina Okot G Jordin Canada G Valeriane Ayayi UTIL Tyasha Harris,,,
207,5185434236,niquisition (68/71),0,202.5,F Alyssa Thomas F Dominique Malonga F Makayla Timpson G Kelsey Mitchell G Tyasha Harris UTIL Kahleah Copper,,,
207,5185625521,bellsofwar3 (20/60),0,202.5,F A'ja Wilson F Alyssa Thomas F Frieda Buhner G Kelsey Mitchell G Sami Whitcomb UTIL Emily Engstler,,,
207,5185663493,milligolf (53/150),0,202.5,F A'ja Wilson F Alyssa Thomas F Naz Hillmon G Allisha Gray G Sophie Cunningham UTIL Tyasha Harris,,,
207,5185749357,jwclark311 (73/150),0,202.5,F Alyssa Thomas F NaLyssa Smith F Serah Williams G Jordin Canada G Tyasha Harris UTIL A'ja Wilson,,,
207,5185972665,sirjerkins (54/150),0,202.5,F A'ja Wilson F Emily Engstler F Frieda Buhner G Kelsey Mitchell G Sami Whitcomb UTIL Alyssa Thomas,,,
207,5185991774,Bsaun32 (1/150),0,202.5,F A'ja Wilson F Angel Reese F Frieda Buhner G Kelsey Mitchell G Jewell Loyd UTIL Tyasha Harris,,,
207,5186050460,NATURALSHOOTER (24/27),0,202.5,F A'ja Wilson F Aliyah Boston F Makayla Timpson G Jordin Canada G Tyasha Harris UTIL Sarah Ashlee Barker,,,
207,5186074272,marcusaurelius25 (23/150),0,202.5,F A'ja Wilson F Alyssa Thomas F Naz Hillmon G Allisha Gray G Sophie Cunningham UTIL Tyasha Harris,,,
215,5186039168,bellsofwar3 (58/60),0,202.25,F A'ja Wilson F Aliyah Boston F Damiris Dantas G Kelsey Mitchell G Tyasha Harris UTIL DeWanna Bonner,,,
215,5186039169,bellsofwar3 (59/60),0,202.25,F A'ja Wilson F Aliyah Boston F Damiris Dantas G Kelsey Mitchell G DeWanna Bonner UTIL Tyasha Harris,,,
217,5185663565,milligolf (125/150),0,202,F Alyssa Thomas F Angel Reese F Emily Engstler G Jordin Canada G Raven Johnson UTIL Tyasha Harris,,,
217,5185677653,disturbedspooon (1/13),0,202,F Alyssa Thomas F Aliyah Boston F Emily Engstler G Kelsey Mitchell G Tyasha Harris UTIL Frieda Buhner,,,
217,5185749298,jwclark311 (14/150),0,202,F Alyssa Thomas F NaLyssa Smith F Jordan Horston G Rhyne Howard G Kelsey Mitchell UTIL Tyasha Harris,,,
217,5185749373,jwclark311 (89/150),0,202,F Alyssa Thomas F Angel Reese F Emily Engstler G Jordin Canada G Tyasha Harris UTIL Raven Johnson,,,
217,5185880228,datyoungreezy (140/150),0,202,F A'ja Wilson F Alyssa Thomas F Jordan Horston G Rhyne Howard G Raven Johnson UTIL Tyasha Harris,,,
217,5186076187,Maine7 (42/63),0,202,F Alyssa Thomas F Aliyah Boston F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Emily Engstler,,,
223,5185527942,Longsummers (4/4),0,201.75,F Aliyah Boston F Emily Engstler F Madina Okot G Rhyne Howard G Kelsey Mitchell UTIL Tyasha Harris,,,
223,5185532407,ruff_endz14 (58/150),0,201.75,F A'ja Wilson F Bridget Carleton F Emily Engstler G Jordin Canada G Valeriane Ayayi UTIL Tyasha Harris,,,
223,5185749405,jwclark311 (121/150),0,201.75,F Alyssa Thomas F Aliyah Boston F Makayla Timpson G Jordin Canada G Allisha Gray UTIL Tyasha Harris,,,
223,5185986836,ataribravo (115/150),0,201.75,F A'ja Wilson F Dominique Malonga F Stephanie Talbot G Kelsey Mitchell G Tyasha Harris UTIL DeWanna Bonner,,,
227,5185532485,ruff_endz14 (136/150),0,201.5,F A'ja Wilson F Megan Gustafson F Frieda Buhner G Rhyne Howard G Jordin Canada UTIL Tyasha Harris,,,
227,5185559530,DrNickIsIn (4/10),0,201.5,F A'ja Wilson F Alyssa Thomas F Makayla Timpson G Allisha Gray G DeWanna Bonner UTIL Tyasha Harris,,,
227,5185663537,milligolf (97/150),0,201.5,F Alyssa Thomas F Angel Reese F Emily Engstler G Jordin Canada G Tyasha Harris UTIL Sophie Cunningham,,,
227,5185749295,jwclark311 (11/150),0,201.5,F A'ja Wilson F Alyssa Thomas F Makayla Timpson G Allisha Gray G DeWanna Bonner UTIL Tyasha Harris,,,
227,5185880206,datyoungreezy (118/150),0,201.5,F A'ja Wilson F Alyssa Thomas F Nyadiew Puoch G Jordin Canada G Tyasha Harris UTIL Valeriane Ayayi,,,
227,5185972702,sirjerkins (91/150),0,201.5,F A'ja Wilson F Emily Engstler F Stefanie Dolson G Allisha Gray G Valeriane Ayayi UTIL Kelsey Mitchell,,,
227,5186026026,monarch11 (3/40),0,201.5,F Alyssa Thomas F Angel Reese F Jordan Horston G Kelsey Mitchell G DeWanna Bonner UTIL Tyasha Harris,,,
227,5186026056,monarch11 (33/40),0,201.5,F Alyssa Thomas F Angel Reese F Emily Engstler G Jordin Canada G Tyasha Harris UTIL Sophie Cunningham,,,
227,5186036650,Mathis (140/150),0,201.5,F Alyssa Thomas F Angel Reese F Emily Engstler G Jordin Canada G Sophie Cunningham UTIL Tyasha Harris,,,
236,5185559535,DrNickIsIn (9/10),0,201.25,F A'ja Wilson F Angel Reese F Jordan Horston G Raven Johnson G Tyasha Harris UTIL Alyssa Thomas,,,
236,5185642361,jusnit (9/50),0,201.25,F Alyssa Thomas F Emily Engstler F Frieda Buhner G Jackie Young G Rhyne Howard UTIL Tyasha Harris,,,
236,5185668825,504ant (2/24),0,201.25,F A'ja Wilson F Bridget Carleton F Jordan Horston G Rhyne Howard G Allisha Gray UTIL Tyasha Harris,,,
236,5185685853,soonerdallas (27/54),0,201.25,F A'ja Wilson F Alyssa Thomas F Damiris Dantas G Kelsey Mitchell G Allisha Gray UTIL Sami Whitcomb,,,
236,5185685878,soonerdallas (52/54),0,201.25,F A'ja Wilson F Alyssa Thomas F Amy Okonkwo G Kelsey Mitchell G Allisha Gray UTIL Sami Whitcomb,,,
236,5185708118,wwatts12 (4/20),0,201.25,F Alyssa Thomas F Emily Engstler F Frieda Buhner G Jackie Young G Rhyne Howard UTIL Tyasha Harris,,,
236,5185720180,Jaycee37 (2/8),0,201.25,F A'ja Wilson F Angel Reese F Jordan Horston G Raven Johnson G Tyasha Harris UTIL Alyssa Thomas,,,
236,5185749798,savrome2425 (14/19),0,201.25,F A'ja Wilson F Aliyah Boston F Madina Okot G Jordin Canada G Valeriane Ayayi UTIL Tyasha Harris,,,
236,5185843989,mrbill714 (4/4),0,201.25,F A'ja Wilson F Aliyah Boston F Madina Okot G Jordin Canada G Valeriane Ayayi UTIL Tyasha Harris,,,
236,5185906054,khp5050 (51/60),0,201.25,F A'ja Wilson F Angel Reese F Jordan Horston G Raven Johnson G Tyasha Harris UTIL Alyssa Thomas,,,
236,5185971585,wwaazz (1/2),0,201.25,F A'ja Wilson F Aliyah Boston F Madina Okot G Jordin Canada G Valeriane Ayayi UTIL Tyasha Harris,,,
236,5185971594,wwaazz (2/2),0,201.25,F A'ja Wilson F Aliyah Boston F Madina Okot G Jordin Canada G Valeriane Ayayi UTIL Tyasha Harris,,,
236,5185975934,Beans5TTP (5/6),0,201.25,F A'ja Wilson F Naz Hillmon F Luisa Geiselsoder G Jackie Young G Kelsey Mitchell UTIL Monique Akoa Makani,,,
236,5186010909,lkdogg (5/7),0,201.25,F A'ja Wilson F Aliyah Boston F Madina Okot G Jordin Canada G Valeriane Ayayi UTIL Tyasha Harris,,,
236,5186013816,llllllllllllllllIll (32/150),0,201.25,F A'ja Wilson F Aliyah Boston F Madina Okot G Jordin Canada G Tyasha Harris UTIL Valeriane Ayayi,,,
236,5186026049,monarch11 (26/40),0,201.25,F A'ja Wilson F Angel Reese F Jordan Horston G Raven Johnson G Tyasha Harris UTIL Alyssa Thomas,,,
236,5186038490,Stree (4/26),0,201.25,F A'ja Wilson F Angel Reese F Jordan Horston G Raven Johnson G Tyasha Harris UTIL Alyssa Thomas,,,
236,5186065175,SGT_Moe (11/150),0,201.25,F Alyssa Thomas F Emily Engstler F Frieda Buhner G Jackie Young G Tyasha Harris UTIL Rhyne Howard,,,
236,5186068582,PokerChump (10/10),0,201.25,F A'ja Wilson F Alyssa Thomas F Damiris Dantas G Allisha Gray G Sami Whitcomb UTIL Kelsey Mitchell,,,
236,5186073656,doratoki (1/15),0,201.25,F A'ja Wilson F Aliyah Boston F Madina Okot G Jordin Canada G Valeriane Ayayi UTIL Tyasha Harris,,,
236,5186079984,Jaycee37 (4/8),0,201.25,F A'ja Wilson F Angel Reese F Jordan Horston G Raven Johnson G Tyasha Harris UTIL Alyssa Thomas,,,
257,5185532448,ruff_endz14 (99/150),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Jackie Young G Kelsey Mitchell UTIL Tyasha Harris,,,
257,5185600665,Ocin_D_Clown (3/150),0,201,F A'ja Wilson F Aliyah Boston F Frieda Buhner G Jewell Loyd G Tyasha Harris UTIL Kelsey Mitchell,,,
257,5185605199,KGould86 (8/22),0,201,F A'ja Wilson F Aliyah Boston F Frieda Buhner G Jewell Loyd G Tyasha Harris UTIL Kelsey Mitchell,,,
257,5185610756,smithcj16 (48/80),0,201,F A'ja Wilson F Bridget Carleton F Madina Okot G Kelsey Mitchell G Carla Leite UTIL Tyasha Harris,,,
257,5185664204,floydian80 (27/30),0,201,F A'ja Wilson F Bridget Carleton F Frieda Buhner G Jordin Canada G Tyasha Harris UTIL Kahleah Copper,,,
257,5185688581,Hey...HereWeGo1 (86/150),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Jackie Young G Kelsey Mitchell UTIL Tyasha Harris,,,
257,5185749386,jwclark311 (102/150),0,201,F Alyssa Thomas F Dominique Malonga F Serah Williams G Rhyne Howard G Tyasha Harris UTIL Kelsey Mitchell,,,
257,5185811630,MuddyJones (1/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811631,MuddyJones (2/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811632,MuddyJones (3/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811633,MuddyJones (4/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811634,MuddyJones (5/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811635,MuddyJones (6/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811636,MuddyJones (7/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811637,MuddyJones (8/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811638,MuddyJones (9/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811639,MuddyJones (10/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811640,MuddyJones (11/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811641,MuddyJones (12/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811642,MuddyJones (13/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811643,MuddyJones (14/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811644,MuddyJones (15/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811645,MuddyJones (16/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811646,MuddyJones (17/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811647,MuddyJones (18/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811648,MuddyJones (19/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811649,MuddyJones (20/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811650,MuddyJones (21/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811651,MuddyJones (22/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811652,MuddyJones (23/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811653,MuddyJones (24/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811654,MuddyJones (25/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
257,5185811655,MuddyJones (26/100),0,201,F Angel Reese F Megan Gustafson F Frieda Buhner G Kelsey Mitchell G Tyasha Harris UTIL Jackie Young,,,
